iyear,ingroup,ingroup2,ingroup3,nperps,nperpcap,nkill,nkillter,nwound,nwoundte,propextent,propvalue
2012,30117,,,-99,0,0,0,0,0,3,-99
2012,20036,,,1,0,,0,,0,3,-99
2012,-9,,,4,0,2,1,0,0,,
2012,40012,,,-99,0,1,0,0,0,,
2012,-9,,,-99,0,1,0,9,0,3,-99
2012,-9,,,-99,0,0,0,2,0,,
2012,-9,,,-99,0,2,0,0,0,,
2012,30101,,,-99,0,2,0,0,0,,
2012,-9,,,-99,0,0,0,0,0,,
2012,20330,,,-99,0,0,0,1,0,,
2012,-9,,,-99,0,1,0,0,0,,
2012,-9,,,-99,0,0,0,1,0,3,-99
2012,-9,,,2,0,1,0,0,0,3,-99
2012,-9,,,-99,0,0,0,2,0,,
2012,-9,,,-99,0,1,0,0,0,3,-99
2012,-9,,,-99,0,4,1,3,0,,
2012,20036,,,-99,0,0,0,3,0,,
2012,20036,,,-99,0,2,0,,0,4,-99
2012,30101,,,-99,0,0,0,0,0,,
2012,-9,,,-99,0,0,0,8,0,3,-99
2012,-9,,,-99,0,0,0,1,0,,
2012,-9,,,-99,0,3,0,3,0,,
2012,-9,,,-99,0,3,0,0,0,,
2012,-9,,,-99,0,2,0,1,0,,
2012,652,,,-99,0,1,0,1,0,,
2012,30101,,,-99,0,0,0,0,0,,
2012,40010,,,-99,0,6,0,0,0,3,-99
2012,30101,,,-99,0,1,0,0,0,,
2012,30101,,,-99,0,4,0,0,0,,
2012,-9,,,-99,0,0,0,1,0,4,-99
2012,-9,,,-99,0,0,0,1,0,3,-99
2012,-9,,,-99,0,0,0,0,0,3,-99
2012,-9,,,-99,0,1,0,3,0,3,-99
2012,-9,,,-99,0,0,0,0,0,3,-99
2012,-9,,,2,0,1,0,2,0,,
2012,-9,,,-99,0,1,0,2,0,,
2012,-9,,,-99,0,0,0,0,0,,
2012,-9,,,1,0,1,0,0,0,3,-99
2012,30101,,,2,0,1,0,0,0,,
2012,652,,,-99,0,0,0,0,0,,
2012,20442,,,100,0,43,35,62,30,,
2012,-9,,,-99,0,0,0,0,0,,
2012,40079,,,-99,0,0,0,0,0,,
2012,20036,,,1,0,6,1,0,0,3,-99
2012,20442,,,4,0,2,0,3,0,,
2012,-9,,,-99,0,3,0,0,0,,
2012,-9,,,-99,0,1,0,0,0,,
2012,20095,,,36,0,6.75,,3,,,
2012,652,,,-99,0,1,0,0,0,,
2012,30042,,,-99,0,0,0,0,0,,
2012,30042,,,1,0,0,0,0,0,,
2012,-9,,,-99,0,0,0,2,0,,
2012,-9,,,-99,0,0,0,2,0,,
2012,-9,,,-99,0,0,0,2,0,,
2012,-9,,,-99,0,0,0,1,0,3,-99
2012,-9,,,-99,0,0,0,1,0,3,-99
2012,-9,,,-99,0,0,0,1,0,3,-99
2012,5042,,,-99,0,0,0,0,0,3,-99
2012,20036,,,-99,0,8,,10,,,
2012,20095,,,-99,0,3.75,0,3,0,,
2012,20095,,,-99,0,3.75,0,3,0,,
2012,-9,,,-99,0,0,0,0,0,,
2012,576,,,-99,0,9,0,70,0,4,-99
2012,20202,,,1,1,1,0,0,0,,
2012,-9,,,-99,0,0,0,0,0,,
2012,10094,,,7,0,0,0,0,0,,
2012,-9,,,-99,0,0,0,5,0,,
2012,-9,,,-99,0,3,0,0,0,,
2012,20095,,,-99,0,3.75,0,3,0,,
2012,1430,,,-99,0,3,0,4,0,3,-99
2012,-9,,,-99,0,0,0,3,0,3,-99
2012,-9,,,-99,0,1,0,9,0,,
2012,-9,,,-99,0,1,0,0,0,,
2012,276,,,-99,0,,0,,0,,
2012,-9,,,-99,0,1,0,0,0,,
2012,-9,,,3,0,3,3,0,0,,
2012,-9,,,-99,0,0,0,6,0,3,-99
2012,591,,,2,0,1,0,0,0,,
2012,-9,,,-99,0,2,0,0,0,,
2012,20032,,,-99,0,3,0,3,0,4,-99
2012,576,,,-99,0,6,0,34,0,3,-99
2012,20442,,,-99,0,25,18,3,0,,
2012,20442,,,8,0,3,0,1,0,3,-99
2012,652,,,-99,0,2,0,0,0,,
2012,652,,,-99,0,2,0,2,0,3,-99
2012,-9,,,-99,0,1,0,1,0,3,-99
2012,-9,,,-99,0,1,0,6,0,3,-99
2012,652,,,-99,0,,0,,0,,
2012,-9,,,3,0,0,0,0,0,3,-99
2012,-9,,,-99,0,2,0,7,0,3,-99
2012,-9,,,-99,0,0,0,1,0,3,-99
2012,-9,,,-99,0,1,0,4,0,,
2012,-9,,,-99,0,1,0,0,0,3,-99
2012,-9,,,-99,0,0,0,1,0,3,-99
2012,-9,,,-99,0,1,0,0,0,3,-99
2012,-9,,,-99,0,1,0,4,0,3,-99
2012,20036,,,-99,0,16,10,0,0,,
2012,576,,,-99,0,1,0,4,0,3,-99
2012,576,,,-99,0,1,0,1,0,3,-99
2012,-9,,,1,0,0,0,0,0,,
2012,30042,,,-99,0,4,0,4,0,3,-99
2012,20442,,,-99,0,2,0,0,0,,
2012,-9,,,-99,0,0,0,0,0,,
2012,-9,,,-99,0,1,0,1,0,,
2012,652,,,-99,0,1,0,2,0,,
2012,-9,,,-99,0,1,0,2,0,3,-99
2012,591,,,-99,0,1,0,2,0,3,-99
2012,-9,,,-99,0,0,0,0,0,3,-99
2012,591,,,1,0,1,0,0,0,,
2012,-9,,,-99,0,1,0,0,0,,
2012,30042,,,-99,0,0,0,0,0,3,-99
2012,30101,,,-99,0,2,0,,0,3,-99
2012,30101,,,-99,0,2,0,,0,3,-99
2012,576,,,-99,0,0,0,2,0,,
2012,-9,,,-99,0,0,0,0,0,,
2012,-9,,,1,0,1,1,0,0,,
2012,-9,,,3,0,3,3,2,1,,
2012,-9,,,2,0,2,2,0,0,,
2012,1430,,,-99,0,0,0,0,0,,
2012,1430,,,-99,0,0,0,0,0,,
2012,652,,,-99,0,0,0,0,0,3,-99
2012,-9,,,-99,0,0,0,0,0,3,-99
2012,652,,,-99,0,0,0,0,0,,
2012,-9,,,-99,0,2,0,1,0,,
2012,20036,,,2,0,3,0,1,0,,
2012,20301,,,-99,0,0,0,0,0,3,-99
2012,-9,,,-99,0,0,0,1,0,3,-99
2012,-9,,,-99,0,1,0,0,0,3,-99
2012,-9,,,-99,0,0,0,2,0,,
2012,-9,,,-99,0,1,0,0,0,,
2012,20202,,,2,1,0,0,2,0,,
2012,-9,,,-99,0,0,0,5,0,3,-99
2012,20036,,,-99,0,1,0,0,0,4,-99
2012,20036,,,-99,0,4,0,0,0,,
2012,-9,,,-99,0,0,0,0,0,4,-99
2012,652,,,1,0,10,1,19,0,3,-99
2012,-9,,,-99,0,0,0,3,0,3,-99
2012,-9,,,-99,0,1,0,1,0,,
2012,-9,,,-99,0,0,0,1,0,3,-99
2012,-9,,,-99,0,1,0,0,0,3,-99
2012,520,,,3,0,1,0,0,0,,
2012,20036,,,-99,0,2,0,3,0,,
2012,-9,,,-99,0,1,0,0,0,,
2012,-9,,,2,0,1,0,0,0,,
2012,-9,,,-99,0,2,0,0,0,,
2012,-9,,,-99,0,0,0,0,0,3,-99
2012,652,,,-99,0,0,0,3,0,4,-99
2012,-9,,,-99,0,0,0,3,0,,
2012,-9,,,-99,0,1,0,3,0,,
2012,652,,,-99,0,0,0,0,0,4,-99
2012,-9,,,-99,0,0,0,2,0,,
2012,30101,,,-99,0,0,0,1,0,3,-99
2012,-9,,,-99,0,1,0,13,0,3,-99
2012,-9,,,-99,0,0,0,1,0,3,-99
2012,-9,,,-99,0,0,0,3,0,,
2012,20442,,,-99,0,1,0,12,0,4,-99
2012,-9,,,-99,0,3,0,,0,4,-99
2012,20024,,,-99,0,0,0,1,0,3,-99
2012,-9,,,-99,0,0,0,0,0,3,-99
2012,-9,,,-99,0,0,0,0,0,3,-99
2012,-9,,,3,2,0,0,0,0,,
2012,20202,,,1,0,5,0,1,0,3,-99
2012,30101,,,-99,0,1,1,,0,3,-99
2012,30101,,,1,0,0,0,,0,3,-99
2012,30101,,,-99,0,0,0,0,0,,
2012,-9,,,-99,0,3,0,0,0,3,-99
2012,-9,,,-99,0,0,0,2,0,,
2012,-9,,,-99,0,1,0,3,0,,
2012,-9,,,-99,0,1,0,1,0,3,-99
2012,-9,,,-99,0,1,0,1,0,3,-99
2012,-9,,,-99,0,0,0,4,0,,
2012,-9,,,-99,0,0,0,5,0,,
2012,-9,,,-99,0,0,0,2,0,,
2012,-9,,,-99,0,0,0,1,0,,
2012,-9,,,-99,0,0,0,1,0,,
2012,-9,,,-99,0,0,0,1,0,3,-99
2012,-9,,,-99,0,1,0,1,0,,
2012,-9,,,-99,0,1,0,0,0,,
2012,1878,,,-99,0,1,0,0,0,,
2012,-9,,,-99,0,2,0,5,0,3,-99
2012,-9,,,-99,0,0,0,1,0,3,-99
2012,-9,,,-99,0,0,0,4,0,,
2012,2647,,,-99,0,1,0,0,0,,
2012,1430,,,-99,0,0,0,,0,3,-99
2012,20036,,,-99,0,,,,,,
2012,20032,,,4,0,2,0,2,0,,
2012,20036,,,-99,0,16,1,23,0,3,-99
2012,-9,,,-99,0,1,0,4,0,3,-99
2012,-9,,,-99,0,0,0,3,0,,
2012,-9,,,-99,0,0,0,1,0,3,-99
2012,-9,,,-99,0,2,0,2,0,3,-99
2012,-9,,,-99,0,0,0,4,0,3,-99
2012,-9,,,-99,0,1,0,0,0,,
2012,-9,,,-99,0,2,0,1,0,,
2012,652,,,-99,0,0,0,0,0,3,-99
2012,-9,,,-99,0,0,0,3,0,3,-99
2012,-9,,,-99,0,1,0,3,0,3,-99
2012,-9,,,-99,0,0,0,0,0,,
2012,-9,,,-99,0,0,0,0,0,,
2012,40000,,,-99,0,2,0,0,0,,
2012,-9,,,-99,0,0,0,0,0,,
2012,-9,,,-99,0,2,0,1,0,,
2012,-9,,,-99,0,0,0,2,0,,
2012,-9,,,2,0,1,0,1,0,,
2012,1430,,,-99,0,2,0,2,0,3,-99
2012,-9,,,-99,0,1,0,3,0,,
2012,520,,,-99,0,0,0,2,0,,
2012,30101,,,2,0,1,0,0,0,,
2012,5042,,,-99,0,1,1,0,0,,
2012,-9,,,9,0,0,0,0,0,3,-99
2012,-9,,,9,0,0,0,0,0,3,-99
2012,-9,,,9,0,0,0,0,0,3,-99
2012,449,,,-99,0,5,4,6,0,,
2012,-9,,,1,0,1,1,0,0,,
2012,652,,,-99,0,0,0,0,0,4,-99
2012,30117,,,-99,0,0,0,0,0,3,-99
2012,20442,,,-99,0,1,0,,0,,
2012,652,,,-99,0,5,0,1,0,3,-99
2012,652,,,-99,0,1,0,2,0,3,-99
2012,30101,,,4,0,4,4,2,0,,
2012,5042,,,-99,0,0,0,0,0,,
2012,1430,,,-99,0,0,0,0,0,,
2012,-9,,,3,0,3,3,0,0,,
2012,-9,,,-99,0,1,0,13,0,3,-99
2012,-9,,,-99,0,0,0,3,0,4,-99
2012,-9,,,-99,0,0,0,1,0,,
2012,-9,,,-99,0,2,0,20,0,3,-99
2012,-9,,,-99,0,0,0,0,0,,
2012,-9,,,-99,0,1,0,1,0,,
2012,652,,,-99,0,1,0,0,0,,
2012,30101,,,-99,0,1,0,0,0,,
2012,-9,,,3,0,1,0,0,0,,
2012,40103,,,-99,0,15,1,100,0,3,-99
2012,40103,,,-99,0,15,1,100,0,3,-99
2012,1430,,,-99,0,4,0,2,0,3,-99
2012,1430,,,-99,0,0,0,2,0,3,-99
2012,652,,,-99,0,,0,,0,,
2012,-9,,,-99,0,2,0,2,0,4,-99
2012,-9,,,-99,0,4,0,0,0,3,-99
2012,-9,,,-99,0,2,0,0,0,3,-99
2012,-9,,,-99,0,1,0,0,0,3,-99
2012,-9,,,-99,0,0,0,3,0,3,-99
2012,-9,,,-99,0,7,0,3,0,3,-99
2012,30101,,,2,0,2,0,0,0,,
2012,-9,,,30,0,0,0,1,0,,
2012,20036,,,-99,0,,,,0,,
2012,-9,,,-99,0,0,0,1,0,3,-99
2012,652,,,-99,0,0,0,3,0,3,-99
2012,-9,,,-99,0,3,0,4,0,3,-99
2012,652,,,-99,0,0,0,5,0,4,-99
2012,20032,,,-99,0,1,0,0,0,,
2012,30101,,,-99,0,3,0,0,0,,
2012,30101,,,-99,0,3,0,0,0,,
2012,30101,,,-99,0,4,0,0,0,,
2012,652,,,-99,0,2,0,3,0,3,-99
2012,-9,,,2,0,2,2,0,0,,
2012,-9,,,-99,0,0,0,0,0,,
2012,1430,,,-99,0,0,0,0,0,,
2012,-9,,,-99,0,2,0,0,0,3,-99
2012,-9,,,-99,0,0,0,3,0,,
2012,-9,,,-99,0,0,0,2,0,,
2012,-9,,,-99,0,0,0,6,0,,
2012,-9,,,-99,0,0,0,3,0,3,-99
2012,652,,,-99,19,8,6,3,0,3,-99
2012,-9,,,-99,0,0,0,2,0,,
2012,30101,,,-99,0,12,12,0,0,,
2012,652,,,-99,0,4,1,1,0,,
2012,652,,,2,2,0,0,0,0,,
2012,-9,,,-99,0,1,0,,0,3,-99
2012,652,,,-99,0,0,0,1,0,3,-99
2012,-9,,,-99,0,0,0,0,0,3,-99
2012,-9,,,-99,0,14,0,,0,3,-99
2012,-9,,,1,0,28,1,,0,3,-99
2012,-9,,,-99,0,0,0,3,0,3,-99
2012,-9,,,-99,0,0,0,1,0,3,-99
2012,-9,,,-99,0,0,0,1,0,3,-99
2012,-9,,,-99,0,2,0,0,0,3,-99
2012,652,,,-99,0,1,0,0,0,,
2012,20097,,,-99,0,2,0,14,0,3,-99
2012,-9,,,-99,0,1,0,1,0,3,-99
2012,20036,,,-99,1,1,0,3,0,3,-99
2012,-9,,,-99,1,0,0,2,0,3,-99
2012,-9,,,1,0,1,1,0,0,,
2012,-9,,,-99,0,1,0,0,0,3,-99
2012,30064,,,2,2,0,0,10,0,3,-99
2012,576,,,-99,0,3,0,11,0,,
2012,-9,,,-99,0,1,0,14,0,,
2012,-9,,,-99,0,1,0,0,0,3,-99
2012,-9,,,-99,0,0,0,2,0,,
2012,-9,,,-99,0,1,0,6,0,,
2012,30101,,,-99,0,1,0,2,0,,
2012,30101,,,-99,0,0,0,0,0,,
2012,30094,,,-99,0,7,0,2,0,,
2012,-9,,,1,0,1,1,0,0,,
2012,30168,,,-99,0,0,0,0,0,,
2012,20032,,,-99,0,0,0,0,0,,
2012,-9,,,-99,0,1,0,0,0,,
2012,20097,,,-99,0,2,0,1,0,,
2012,-9,,,-99,0,0,0,0,0,,
2012,652,,,-99,0,2,0,0,0,,
2012,20032,,,-99,0,3,0,0,0,,
2012,-9,,,-99,0,3,0,0,0,3,-99
2012,-9,,,-99,0,0,0,2,0,3,-99
2012,-9,,,-99,0,1,0,2,0,3,-99
2012,-9,,,-99,0,0,0,2,0,4,-99
2012,-9,,,-99,0,0,0,1,0,3,-99
2012,-9,,,-99,0,0,0,6,0,,
2012,20442,,,-99,0,1,0,5,0,3,-99
2012,30168,,,-99,0,0,0,3,0,,
2012,-9,,,-99,0,0,0,2,0,,
2012,30168,,,1,0,0,0,0,0,,
2012,20032,,,-99,0,5,0,0,0,,
2012,-9,,,-99,0,1,0,0,0,,
2012,20032,,,1,0,1,1,7,0,,
2012,-9,,,-99,0,1,0,0,0,,
2012,486,,,-99,0,1,0,4,0,,
2012,20442,,,-99,0,0,0,0,0,,
2012,-9,,,-99,0,1,0,0,0,,
2012,-9,,,-99,0,1,0,1,0,,
2012,-9,,,-99,0,0,0,1,0,,
2012,-9,,,-99,0,0,0,2,0,3,-99
2012,20442,,,1,0,4,1,7,0,3,-99
2012,-9,,,-99,0,0,0,5,0,3,-99
2012,-9,,,-99,0,0,0,0,0,3,-99
2012,20036,,,-99,0,0,0,0,0,,
2012,20036,,,-99,0,0,0,0,0,,
2012,20036,,,-99,0,0,0,0,0,,
2012,-9,,,-99,0,0,0,0,0,,
2012,30101,,,2,0,2,0,1,0,,
2012,30101,,,-99,0,1,0,,0,,
2012,-9,,,-99,0,0,0,0,0,,
2012,20032,,,-99,0,0,0,11,0,,
2012,-9,,,-99,0,0,0,0,0,,
2012,30101,,,-99,0,0,0,0,0,,
2012,-9,,,1,0,1,1,5,0,,
2012,-9,,,-99,0,0,0,1,0,3,-99
2012,-9,,,-99,0,3,0,0,0,,
2012,40014,,,1,0,40,1,64,0,3,-99
2012,-9,,,-99,0,0,0,2,0,3,-99
2012,20036,,,2,2,0,0,2,0,3,-99
2012,20036,,,-99,2,,,,,,
2012,30168,,,-99,0,0,0,3,0,,
2012,-9,,,-99,0,2,0,4,0,3,-99
2012,-9,,,-99,0,2,0,,0,,
2012,-9,,,2,0,1,0,0,0,,
2012,20036,,,-99,0,1,0,1,0,3,-99
2012,-9,,,-99,0,0,0,0,0,,
2012,-9,,,-99,0,0,0,0,0,3,-99
2012,-9,,,-99,0,1,0,0,0,,
2012,-9,,,-99,0,0,0,2,0,,
2012,-9,,,-99,0,0,0,0,0,,
2012,-9,,,-99,0,0,0,1,0,,
2012,-9,,,-99,0,1,0,2,0,,
2012,20097,,,-99,0,2,0,9,0,3,-99
2012,-9,,,-99,0,0,0,0,0,,
2012,20036,,,3,3,0,0,0,0,,
2012,-9,,,-99,0,0,0,0,0,,
2012,-9,,,-99,0,1,0,1,0,3,-99
2012,20030,,,1,0,16,1,21,0,3,-99
2012,-9,,,-99,0,3,0,2,0,,
2012,-9,,,-99,0,0,0,2,0,,
2012,30042,,,-99,0,9,0,4,0,4,-99
2012,30042,,,-99,0,2,2,0,0,,
2012,-9,,,-99,0,0,0,1,0,3,-99
2012,20030,,,-99,0,4,0,0,0,3,-99
2012,1430,,,-99,0,0,0,0,0,3,-99
2012,-9,,,-99,0,2,0,0,0,,
2012,30101,,,-99,0,0,0,5,0,3,-99
2012,20036,,,-99,0,4,0,4,0,,
2012,-9,,,-99,0,4,0,19,0,3,-99
2012,-9,,,-99,0,0,0,0,0,,
2012,-9,,,-99,0,1,0,0,0,,
2012,484,,,-99,0,2,0,0,0,3,-99
2012,30168,,,-99,0,0,0,3,0,,
2012,-9,,,-99,0,0,0,0,0,3,-99
2012,30101,,,-99,0,1,0,0,0,,
2012,30101,,,-99,0,1,0,0,0,,
2012,-9,,,-99,0,0,0,1,0,,
2012,652,,,2,0,2,0,2,0,,
2012,652,,,-99,0,4,0,0,0,3,-99
2012,-9,,,-99,0,0,0,1,0,3,-99
2012,-9,,,-99,0,1,0,1,0,3,-99
2012,-9,,,-99,0,1,0,2,0,3,-99
2012,-9,,,1,0,2,1,4,0,3,-99
2012,652,,,2,0,1,0,0,0,,
2012,20255,,,-99,0,,0,,0,,
2012,30101,,,8,0,38,8,0,0,3,-99
2012,-9,,,-99,0,0,0,0,0,,
2012,20202,,,-99,11,1,0,2,0,,
2012,576,,,-99,0,3,0,9,0,,
2012,-9,,,-99,0,0,0,0,0,3,-99
2012,-9,,,-99,0,0,0,0,0,,
2012,-9,,,-99,0,0,0,0,0,,
2012,-9,,,-99,0,1,0,0,0,,
2012,652,,,-99,0,4,0,0,0,,
2012,-9,,,-99,0,0,0,0,0,3,-99
2012,-9,,,-99,0,2,0,1,0,,
2012,652,,,-99,0,0,0,0,0,3,-99
2012,30168,,,-99,0,0,0,1,0,,
2012,-9,,,-99,0,1,0,0,0,,
2012,520,,,2,0,1,1,0,0,,
2012,-9,,,5,0,0,0,0,0,3,-99
2012,30168,,,-99,0,1,0,0,0,,
2012,30168,,,-99,0,0,0,0,0,,
2012,30168,,,-99,0,0,0,0,0,,
2012,30168,,,-99,0,1,0,2,2,,
2012,30101,,,-99,0,0,0,0,0,3,-99
2012,30168,,,-99,0,1,0,2,0,,
2012,-9,,,-99,0,0,0,0,0,,
2012,-9,,,-99,0,7,0,6,0,,
2012,652,,,-99,0,1,0,2,0,,
2012,30117,,,-99,0,0,0,0,0,3,-99
2012,-9,,,-99,0,1,0,1,0,,
2012,-9,,,-99,0,6,0,10,0,3,-99
2012,-9,,,-99,0,1,0,0,0,,
2012,-9,,,-99,0,1,0,0,0,,
2012,652,,,-99,0,3,0,0,0,4,-99
2012,-9,,,7,0,3,3,3,0,,
2012,652,,,-99,0,2,1,1,1,,
2012,-9,,,-99,0,0,0,0,0,,
2012,-9,,,-99,0,1,0,2,0,3,-99
2012,-9,,,-99,0,3,0,0,0,,
2012,20036,,,-99,0,,,,,,
2012,30101,,,-99,0,0,0,0,0,3,-99
2012,30101,,,-99,0,2,0,0,0,,
2012,30101,,,-99,4,0,0,0,0,,
2012,-9,,,-99,0,2,2,0,0,,
2012,-9,,,-99,0,0,0,4,0,3,-99
2012,20030,,,-99,0,1,0,11,0,,
2012,20030,,,-99,0,6,0,3,0,,
2012,20030,,,-99,0,2,0,9,0,,
2012,20030,,,-99,0,6,0,15,0,3,-99
2012,20030,,,-99,0,7,0,32,0,,
2012,20030,,,-99,0,3,0,5,0,,
2012,20030,,,-99,0,1,0,3,0,,
2012,20030,,,-99,0,0,0,5,0,,
2012,20030,,,-99,0,2,0,3,0,3,-99
2012,20030,,,-99,0,3,0,8,0,3,-99
2012,20030,,,-99,0,3,0,8,0,,
2012,20030,,,-99,0,1,0,60,0,,
2012,20030,,,-99,0,0,0,10,0,3,-99
2012,20030,,,-99,0,0,0,8,0,3,-99
2012,20030,,,-99,0,1,0,0,0,,
2012,20030,,,-99,0,1,0,0,0,3,-99
2012,20030,,,-99,0,1,0,6,0,,
2012,20030,,,-99,0,2,0,10,0,,
2012,20030,,,-99,0,0,0,5,0,,
2012,20030,,,-99,0,2,0,5,0,,
2012,20030,,,-99,0,1,0,5,0,,
2012,20030,,,-99,0,1,0,2,0,3,-99
2012,20442,,,-99,0,12,0,36,0,3,-99
2012,20030,,,-99,0,2,0,5,0,,
2012,-9,,,-99,0,3,0,7,0,,
2012,20030,,,-99,0,0,0,8,0,,
2012,20030,,,-99,0,0,0,0,0,3,-99
2012,20030,,,-99,0,0,0,0,0,3,-99
2012,20030,,,-99,0,0,0,7,0,,
2012,-9,,,-99,0,,,,,,
2012,-9,,,10,0,6,0,9,0,,
2012,-9,,,3,0,0,0,2,0,3,-99
2012,40212,,,-99,0,6,0,4,0,3,-99
2012,20036,,,2,0,1,0,0,0,,
2012,30101,,,-99,0,4,0,0,0,,
2012,30101,,,-99,0,0,0,0,0,3,-99
2012,1079,,,4,0,,0,,0,,
2012,-9,,,-99,0,2,0,0,0,,
2012,-9,,,2,0,0,0,0,0,,
2012,-9,,,-99,0,0,0,4,0,3,-99
2012,20030,,,-99,0,0,0,1,0,3,-99
2012,20030,,,-99,0,0,0,1,0,3,-99
2012,20202,,,1,0,2,0,0,0,,
2012,20030,,,-99,0,1,0,0,0,,
2012,20030,,,-99,0,2,1,3,0,,
2012,1430,,,-99,0,1,0,0,0,3,-99
2012,-9,,,-99,0,15,0,32,0,3,-99
2012,-9,,,-99,0,0,0,0,0,3,-99
2012,20030,,,-99,0,2,0,9,0,3,-99
2012,20005,40016,,-99,0,6,3,6,0,3,-99
2012,10094,,,-99,0,0,0,0,0,4,-99
2012,-9,,,-99,0,1,0,3,0,,
2012,652,,,-99,0,1,0,6,0,,
2012,-9,,,-99,0,0,0,0,0,3,-99
2012,-9,,,2,1,0,0,1,1,,
2012,30101,,,-99,0,12,0,0,0,3,-99
2012,30101,,,2,0,5,0,0,0,,
2012,-9,,,15,0,15,15,0,0,,
2012,30117,,,-99,0,0,0,0,0,,
2012,-9,,,-99,0,10,7,3,0,3,-99
2012,-9,,,-99,0,1,0,3,0,3,-99
2012,-9,,,-99,0,2,0,3,0,3,-99
2012,-9,,,-99,0,0,0,1,0,,
2012,-9,,,-99,0,0,0,0,0,3,-99
2012,-9,,,-99,0,1,0,0,0,,
2012,-9,,,-99,0,0,0,0,0,3,-99
2012,652,,,1,0,2,0,0,0,3,-99
2012,20032,,,1,0,31,1,50,0,3,-99
2012,30167,,,-99,0,0,0,0,0,3,-99
2012,-9,,,-99,0,3,0,3,0,3,-99
2012,30101,,,2,0,1,0,1,0,,
2012,-9,,,-99,0,6,0,16,0,,
2012,-9,,,-99,20,0,0,0,0,4,-99
2012,652,,,-99,0,1,0,3,0,,
2012,30152,,,-99,0,2,0,0,0,3,-99
2012,30167,,,-99,0,0,0,0,0,3,-99
2012,30167,,,-99,0,0,0,0,0,3,-99
2012,30167,,,-99,0,0,0,0,0,3,-99
2012,30167,,,-99,0,0,0,0,0,3,-99
2012,30167,,,-99,0,0,0,0,0,3,-99
2012,30167,,,-99,0,0,0,0,0,3,-99
2012,30167,,,-99,0,0,0,0,0,3,-99
2012,30167,,,-99,0,0,0,0,0,3,-99
2012,30167,,,-99,0,0,0,0,0,3,-99
2012,30167,,,-99,0,0,0,0,0,3,-99
2012,30167,,,-99,0,0,0,0,0,3,-99
2012,30259,,,-99,0,0,0,0,0,4,-99
2012,40017,40018,,-99,0,0,0,0,0,,
2012,-9,,,-99,0,0,0,0,0,,
2012,-9,,,-99,0,2,0,1,0,,
2012,-9,,,-99,0,2,0,0,0,,
2012,652,,,10,0,7,7,3,3,,
2012,-9,,,-99,0,,0,,0,,
2012,30101,,,-99,0,3,0,3,0,,
2012,30101,,,-99,0,2,0,1,0,,
2012,-9,,,-99,0,1,0,0,0,,
2012,-9,,,-99,0,0,0,6,0,3,-99
2012,-9,,,-99,0,1,0,1,0,3,-99
2012,30117,,,2,0,1,0,0,0,3,-99
2012,40019,,,-99,0,0,0,0,0,,
2012,30101,,,2,0,5,2,38,0,3,-99
2012,30236,,,-99,0,0,0,0,0,3,-99
2012,-9,,,-99,0,0,0,0,0,3,-99
2012,-9,,,4,0,4,4,0,0,,
2012,-9,,,-99,0,0,0,3,0,,
2012,-9,,,-99,0,5,0,,0,,
2012,-9,,,-99,0,0,0,0,0,3,-99
2012,20096,,,-99,0,0,0,0,0,3,-99
2012,-9,,,-99,0,1,0,2,0,3,-99
2012,-9,,,-99,0,0,0,0,0,,
2012,-9,,,-99,0,0,0,7,0,,
2012,-9,,,-99,3,0,0,3,0,,
2012,-9,,,-99,0,0,0,0,0,,
2012,5270,,,-99,0,0,0,3,0,3,-99
2012,-9,,,-99,0,0,0,0,0,3,-99
2012,20442,,,-99,0,6,0,20,0,,
2012,652,,,1,0,10,1,12,0,3,-99
2012,20036,,,-99,0,10,0,20,0,3,-99
2012,30259,40378,,6,0,3,0,7,0,3,-99
2012,652,,,-99,0,0,0,0,0,,
2012,30101,,,-99,0,0,0,0,0,3,-99
2012,30101,,,-99,0,1,0,1,0,3,-99
2012,30101,,,-99,0,1,0,0,0,,
2012,520,,,15,0,1,0,3,0,3,-99
2012,20036,,,-99,0,14,5,9,0,3,-99
2012,-9,,,-99,0,0,0,3,0,,
2012,-9,,,-99,0,0,0,0,0,,
2012,-9,,,-99,0,0,0,2,0,3,-99
2012,652,,,-99,3,9,9,3,3,,
2012,-9,,,-99,0,10,10,0,,,
2012,652,,,-99,0,6,0,16,0,,
2012,-9,,,4,0,4,4,0,0,,
2012,20036,,,-99,0,,,,,,
2012,-9,,,-99,0,0,0,1,0,,
2012,-9,,,6,0,6,6,0,0,,
2012,-9,,,-99,0,1,0,5,0,,
2012,-9,,,-99,0,0,0,2,0,3,-99
2012,-9,,,-99,0,0,0,1,0,3,-99
2012,-9,,,-99,0,1,0,3,0,3,-99
2012,20036,,,-99,0,2,1,0,0,3,-99
2012,741,,,-99,0,22,7,14,0,,
2012,20036,,,3,0,2,1,8,0,3,-99
2012,-9,,,-99,0,1,0,0,0,,
2012,-9,,,-99,0,2,1,0,0,,
2012,-9,,,-99,0,1,0,0,0,,
2012,1079,,,-99,0,0,0,2,0,3,-99
2012,30117,,,10,0,0,0,0,0,3,-99
2012,20442,20251,,-99,0,18,0,8,0,,
2012,30101,,,-99,0,1,0,0,0,,
2012,30101,,,-99,0,0,0,0,0,3,-99
2012,30101,,,-99,0,4,0,6,0,,
2012,30101,,,-99,0,0,0,0,0,3,-99
2012,-9,,,-99,0,0,0,3,0,,
